user_id,session_id,timestamp,channel,page_url
U00557,SU00557_4,2024-05-02 13:00:00,Direct,/landing-page
U00557,SU00557_5,2024-05-05 17:00:00,Google Ads,/landing-page
U00558,SU00558_1,2024-05-01 08:00:00,Organic Search,/product
U00558,SU00558_2,2024-05-03 01:00:00,Google Ads,/landing-page
U00559,SU00559_1,2024-05-01 11:00:00,Direct,/about
U00559,SU00559_2,2024-05-01 21:00:00,Organic Search,/about
U00560,SU00560_1,2024-05-01 10:00:00,Google Ads,/landing-page
U00560,SU00560_2,2024-05-01 19:00:00,Google Ads,/checkout
U00560,SU00560_3,2024-05-03 17:00:00,Google Ads,/product
U00560,SU00560_4,2024-05-01 17:00:00,Facebook,/about
U00561,SU00561_1,2024-05-01 10:00:00,Facebook,/product
U00561,SU00561_2,2024-05-01 19:00:00,Google Ads,/promo
U00561,SU00561_3,2024-05-03 08:00:00,Direct,/promo
U00561,SU00561_4,2024-05-02 12:00:00,Google Ads,/landing-page
U00561,SU00561_5,2024-05-07 23:00:00,Email,/about
U00562,SU00562_1,2024-05-01 10:00:00,Direct,/promo
U00562,SU00562_2,2024-05-02 07:00:00,Organic Search,/about
U00562,SU00562_3,2024-05-05 00:00:00,Organic Search,/landing-page
U00562,SU00562_4,2024-05-01 12:00:00,Email,/promo
U00562,SU00562_5,2024-05-03 03:00:00,Facebook,/about
U00563,SU00563_1,2024-05-01 12:00:00,Email,/landing-page
U00563,SU00563_2,2024-05-02 08:00:00,Email,/about
U00564,SU00564_1,2024-05-01 12:00:00,Email,/product
U00564,SU00564_2,2024-05-02 14:00:00,Direct,/about
U00564,SU00564_3,2024-05-04 11:00:00,Direct,/checkout
U00564,SU00564_4,2024-05-03 10:00:00,Google Ads,/checkout
U00564,SU00564_5,2024-05-09 05:00:00,Direct,/checkout
U00565,SU00565_1,2024-05-01 08:00:00,Email,/landing-page
U00565,SU00565_2,2024-05-02 11:00:00,Email,/landing-page
U00566,SU00566_1,2024-05-01 10:00:00,Direct,/about
U00566,SU00566_2,2024-05-02 02:00:00,Email,/landing-page
U00566,SU00566_3,2024-05-05 10:00:00,Google Ads,/product
U00567,SU00567_1,2024-05-01 09:00:00,Direct,/landing-page
U00567,SU00567_2,2024-05-02 17:00:00,Google Ads,/product
U00567,SU00567_3,2024-05-03 10:00:00,Google Ads,/product
U00567,SU00567_4,2024-05-02 00:00:00,Direct,/about
U00567,SU00567_5,2024-05-03 02:00:00,Facebook,/product
U00568,SU00568_1,2024-05-01 11:00:00,Facebook,/landing-page
U00568,SU00568_2,2024-05-02 04:00:00,Email,/landing-page
U00568,SU00568_3,2024-05-04 21:00:00,Direct,/product
U00568,SU00568_4,2024-05-05 13:00:00,Google Ads,/about
U00568,SU00568_5,2024-05-06 04:00:00,Direct,/promo
U00569,SU00569_1,2024-05-01 13:00:00,Email,/promo
U00569,SU00569_2,2024-05-01 19:00:00,Email,/product
U00569,SU00569_3,2024-05-03 14:00:00,Email,/about
U00569,SU00569_4,2024-05-02 22:00:00,Facebook,/about
U00570,SU00570_1,2024-05-01 10:00:00,Facebook,/product
U00570,SU00570_2,2024-05-02 02:00:00,Google Ads,/landing-page
U00570,SU00570_3,2024-05-03 10:00:00,Google Ads,/product
U00570,SU00570_4,2024-05-03 18:00:00,Direct,/landing-page
U00570,SU00570_5,2024-05-02 05:00:00,Direct,/landing-page
U00571,SU00571_1,2024-05-01 11:00:00,Organic Search,/landing-page
U00571,SU00571_2,2024-05-02 23:00:00,Direct,/about
U00571,SU00571_3,2024-05-01 16:00:00,Organic Search,/landing-page
U00572,SU00572_1,2024-05-01 12:00:00,Direct,/product
U00572,SU00572_2,2024-05-02 09:00:00,Organic Search,/product
U00573,SU00573_1,2024-05-01 10:00:00,Direct,/about
U00573,SU00573_2,2024-05-02 17:00:00,Organic Search,/product
U00574,SU00574_1,2024-05-01 11:00:00,Email,/product
U00574,SU00574_2,2024-05-02 21:00:00,Facebook,/product
U00575,SU00575_1,2024-05-01 11:00:00,Email,/product
U00575,SU00575_2,2024-05-03 00:00:00,Email,/checkout
U00575,SU00575_3,2024-05-04 21:00:00,Google Ads,/landing-page
U00575,SU00575_4,2024-05-02 16:00:00,Direct,/landing-page
U00575,SU00575_5,2024-05-06 16:00:00,Facebook,/promo
U00576,SU00576_1,2024-05-01 12:00:00,Google Ads,/landing-page
U00576,SU00576_2,2024-05-02 01:00:00,Organic Search,/about
U00576,SU00576_3,2024-05-02 23:00:00,Email,/landing-page
U00576,SU00576_4,2024-05-06 04:00:00,Google Ads,/promo
U00577,SU00577_1,2024-05-01 10:00:00,Facebook,/promo
U00577,SU00577_2,2024-05-02 20:00:00,Organic Search,/landing-page
U00577,SU00577_3,2024-05-05 04:00:00,Direct,/about
U00577,SU00577_4,2024-05-03 12:00:00,Direct,/landing-page
U00577,SU00577_5,2024-05-09 10:00:00,Direct,/landing-page
U00578,SU00578_1,2024-05-01 10:00:00,Email,/about
U00578,SU00578_2,2024-05-02 16:00:00,Organic Search,/about
U00578,SU00578_3,2024-05-04 01:00:00,Google Ads,/landing-page
U00579,SU00579_1,2024-05-01 12:00:00,Organic Search,/landing-page
U00579,SU00579_2,2024-05-02 08:00:00,Direct,/about
U00579,SU00579_3,2024-05-02 16:00:00,Google Ads,/promo
U00579,SU00579_4,2024-05-05 03:00:00,Direct,/product
U00579,SU00579_5,2024-05-06 14:00:00,Email,/promo
U00580,SU00580_1,2024-05-01 12:00:00,Email,/landing-page
U00580,SU00580_2,2024-05-01 23:00:00,Facebook,/promo
U00581,SU00581_1,2024-05-01 09:00:00,Organic Search,/about
U00581,SU00581_2,2024-05-02 13:00:00,Organic Search,/product
U00582,SU00582_1,2024-05-01 11:00:00,Email,/product
U00582,SU00582_2,2024-05-02 11:00:00,Facebook,/about
U00583,SU00583_1,2024-05-01 12:00:00,Google Ads,/checkout
U00583,SU00583_2,2024-05-03 01:00:00,Google Ads,/checkout
U00583,SU00583_3,2024-05-04 18:00:00,Organic Search,/promo
U00583,SU00583_4,2024-05-01 13:00:00,Facebook,/product
U00583,SU00583_5,2024-05-06 19:00:00,Google Ads,/about
U00584,SU00584_1,2024-05-01 11:00:00,Direct,/landing-page
U00584,SU00584_2,2024-05-01 12:00:00,Email,/about
U00584,SU00584_3,2024-05-05 03:00:00,Direct,/about
U00584,SU00584_4,2024-05-03 04:00:00,Email,/product
U00584,SU00584_5,2024-05-08 16:00:00,Organic Search,/promo
U00585,SU00585_1,2024-05-01 13:00:00,Facebook,/about
U00585,SU00585_2,2024-05-02 11:00:00,Direct,/about
U00586,SU00586_1,2024-05-01 11:00:00,Email,/checkout
U00586,SU00586_2,2024-05-03 01:00:00,Direct,/about
U00586,SU00586_3,2024-05-03 13:00:00,Facebook,/promo
U00587,SU00587_1,2024-05-01 08:00:00,Direct,/about
U00587,SU00587_2,2024-05-01 18:00:00,Direct,/checkout
U00588,SU00588_1,2024-05-01 13:00:00,Email,/product
U00588,SU00588_2,2024-05-02 19:00:00,Google Ads,/product
U00589,SU00589_1,2024-05-01 12:00:00,Facebook,/landing-page
U00589,SU00589_2,2024-05-02 10:00:00,Direct,/promo
U00590,SU00590_1,2024-05-01 10:00:00,Facebook,/landing-page
U00590,SU00590_2,2024-05-01 11:00:00,Email,/promo
U00590,SU00590_3,2024-05-04 08:00:00,Organic Search,/product
U00590,SU00590_4,2024-05-06 04:00:00,Email,/checkout
U00590,SU00590_5,2024-05-05 19:00:00,Direct,/about
U00591,SU00591_1,2024-05-01 11:00:00,Email,/about
U00591,SU00591_2,2024-05-02 06:00:00,Facebook,/product
U00591,SU00591_3,2024-05-01 23:00:00,Direct,/landing-page
U00591,SU00591_4,2024-05-06 14:00:00,Organic Search,/checkout
U00591,SU00591_5,2024-05-03 06:00:00,Email,/landing-page
U00592,SU00592_1,2024-05-01 08:00:00,Direct,/about
U00592,SU00592_2,2024-05-01 11:00:00,Facebook,/promo
U00592,SU00592_3,2024-05-02 09:00:00,Email,/promo
U00593,SU00593_1,2024-05-01 09:00:00,Organic Search,/landing-page
U00593,SU00593_2,2024-05-01 19:00:00,Direct,/landing-page
U00593,SU00593_3,2024-05-02 04:00:00,Direct,/landing-page
U00593,SU00593_4,2024-05-02 07:00:00,Organic Search,/promo
U00593,SU00593_5,2024-05-03 09:00:00,Google Ads,/about
U00594,SU00594_1,2024-05-01 12:00:00,Google Ads,/about
U00594,SU00594_2,2024-05-01 17:00:00,Google Ads,/product
U00594,SU00594_3,2024-05-05 04:00:00,Facebook,/promo
U00595,SU00595_1,2024-05-01 10:00:00,Direct,/checkout
U00595,SU00595_2,2024-05-01 12:00:00,Organic Search,/promo
U00595,SU00595_3,2024-05-03 23:00:00,Email,/checkout
U00596,SU00596_1,2024-05-01 11:00:00,Email,/promo
U00596,SU00596_2,2024-05-01 19:00:00,Google Ads,/promo
U00597,SU00597_1,2024-05-01 12:00:00,Email,/landing-page
U00597,SU00597_2,2024-05-02 10:00:00,Facebook,/about
U00597,SU00597_3,2024-05-03 20:00:00,Email,/promo
U00598,SU00598_1,2024-05-01 11:00:00,Email,/product
U00598,SU00598_2,2024-05-03 11:00:00,Facebook,/about
U00598,SU00598_3,2024-05-03 19:00:00,Organic Search,/checkout
U00598,SU00598_4,2024-05-02 09:00:00,Facebook,/product
U00599,SU00599_1,2024-05-01 09:00:00,Direct,/promo
U00599,SU00599_2,2024-05-03 02:00:00,Organic Search,/checkout
U00600,SU00600_1,2024-05-01 09:00:00,Email,/promo
U00600,SU00600_2,2024-05-02 14:00:00,Organic Search,/product
U00600,SU00600_3,2024-05-01 20:00:00,Organic Search,/promo
U00600,SU00600_4,2024-05-02 17:00:00,Google Ads,/landing-page
U00601,SU00601_1,2024-05-01 11:00:00,Email,/checkout
U00601,SU00601_2,2024-05-01 17:00:00,Organic Search,/checkout
U00601,SU00601_3,2024-05-02 14:00:00,Google Ads,/checkout
U00602,SU00602_1,2024-05-01 13:00:00,Facebook,/promo
U00602,SU00602_2,2024-05-02 08:00:00,Email,/landing-page
U00603,SU00603_1,2024-05-01 11:00:00,Google Ads,/landing-page
U00603,SU00603_2,2024-05-02 14:00:00,Direct,/promo
U00603,SU00603_3,2024-05-04 15:00:00,Email,/checkout
U00603,SU00603_4,2024-05-01 16:00:00,Google Ads,/checkout
U00603,SU00603_5,2024-05-01 15:00:00,Organic Search,/product
U00604,SU00604_1,2024-05-01 08:00:00,Organic Search,/landing-page
U00604,SU00604_2,2024-05-01 16:00:00,Google Ads,/about
U00604,SU00604_3,2024-05-05 08:00:00,Organic Search,/promo
U00604,SU00604_4,2024-05-04 08:00:00,Google Ads,/checkout
U00604,SU00604_5,2024-05-04 23:00:00,Direct,/landing-page
U00605,SU00605_1,2024-05-01 12:00:00,Direct,/landing-page
U00605,SU00605_2,2024-05-01 13:00:00,Google Ads,/landing-page
U00605,SU00605_3,2024-05-02 04:00:00,Organic Search,/about
U00605,SU00605_4,2024-05-03 08:00:00,Google Ads,/product
U00605,SU00605_5,2024-05-09 08:00:00,Direct,/landing-page
U00606,SU00606_1,2024-05-01 09:00:00,Google Ads,/promo
U00606,SU00606_2,2024-05-01 16:00:00,Organic Search,/checkout
U00607,SU00607_1,2024-05-01 11:00:00,Google Ads,/product
U00607,SU00607_2,2024-05-02 06:00:00,Direct,/about
U00607,SU00607_3,2024-05-04 21:00:00,Google Ads,/checkout
U00608,SU00608_1,2024-05-01 12:00:00,Email,/landing-page
U00608,SU00608_2,2024-05-02 04:00:00,Google Ads,/promo
U00608,SU00608_3,2024-05-04 10:00:00,Email,/landing-page
U00608,SU00608_4,2024-05-02 03:00:00,Google Ads,/product
U00608,SU00608_5,2024-05-01 14:00:00,Facebook,/about
U00609,SU00609_1,2024-05-01 12:00:00,Email,/checkout
U00609,SU00609_2,2024-05-01 17:00:00,Email,/promo
U00609,SU00609_3,2024-05-03 14:00:00,Direct,/checkout
U00609,SU00609_4,2024-05-03 03:00:00,Email,/landing-page
U00610,SU00610_1,2024-05-01 08:00:00,Google Ads,/product
U00610,SU00610_2,2024-05-01 13:00:00,Email,/promo
U00611,SU00611_1,2024-05-01 09:00:00,Organic Search,/about
U00611,SU00611_2,2024-05-02 00:00:00,Facebook,/checkout
U00611,SU00611_3,2024-05-03 19:00:00,Google Ads,/about
U00611,SU00611_4,2024-05-03 17:00:00,Google Ads,/landing-page
U00612,SU00612_1,2024-05-01 12:00:00,Email,/checkout
U00612,SU00612_2,2024-05-02 06:00:00,Direct,/about
U00612,SU00612_3,2024-05-01 23:00:00,Email,/landing-page
U00613,SU00613_1,2024-05-01 08:00:00,Organic Search,/product
U00613,SU00613_2,2024-05-03 03:00:00,Facebook,/about
U00613,SU00613_3,2024-05-01 23:00:00,Organic Search,/about
U00613,SU00613_4,2024-05-03 03:00:00,Email,/promo
U00614,SU00614_1,2024-05-01 11:00:00,Organic Search,/product
U00614,SU00614_2,2024-05-01 21:00:00,Google Ads,/product
U00615,SU00615_1,2024-05-01 13:00:00,Organic Search,/landing-page
U00615,SU00615_2,2024-05-02 00:00:00,Google Ads,/product
U00616,SU00616_1,2024-05-01 09:00:00,Facebook,/product
U00616,SU00616_2,2024-05-02 16:00:00,Google Ads,/landing-page
U00616,SU00616_3,2024-05-04 13:00:00,Email,/checkout
U00616,SU00616_4,2024-05-05 13:00:00,Email,/landing-page
U00617,SU00617_1,2024-05-01 11:00:00,Direct,/promo
U00617,SU00617_2,2024-05-03 07:00:00,Organic Search,/promo
U00617,SU00617_3,2024-05-03 21:00:00,Organic Search,/promo
U00617,SU00617_4,2024-05-07 05:00:00,Direct,/checkout
U00617,SU00617_5,2024-05-06 13:00:00,Organic Search,/checkout
U00618,SU00618_1,2024-05-01 09:00:00,Organic Search,/about
U00618,SU00618_2,2024-05-01 11:00:00,Direct,/about
U00618,SU00618_3,2024-05-03 09:00:00,Google Ads,/product
U00618,SU00618_4,2024-05-04 11:00:00,Organic Search,/checkout
U00618,SU00618_5,2024-05-06 05:00:00,Organic Search,/promo
U00619,SU00619_1,2024-05-01 12:00:00,Organic Search,/product
U00619,SU00619_2,2024-05-01 15:00:00,Direct,/landing-page
U00619,SU00619_3,2024-05-03 21:00:00,Direct,/promo
U00619,SU00619_4,2024-05-03 19:00:00,Google Ads,/about
U00619,SU00619_5,2024-05-08 19:00:00,Facebook,/product
U00620,SU00620_1,2024-05-01 11:00:00,Google Ads,/promo
U00620,SU00620_2,2024-05-01 13:00:00,Google Ads,/product
U00620,SU00620_3,2024-05-02 23:00:00,Google Ads,/about
U00621,SU00621_1,2024-05-01 09:00:00,Organic Search,/promo
U00621,SU00621_2,2024-05-02 18:00:00,Google Ads,/promo
U00622,SU00622_1,2024-05-01 09:00:00,Facebook,/promo
U00622,SU00622_2,2024-05-02 04:00:00,Facebook,/about
U00623,SU00623_1,2024-05-01 11:00:00,Email,/checkout
U00623,SU00623_2,2024-05-02 15:00:00,Direct,/product
U00624,SU00624_1,2024-05-01 12:00:00,Organic Search,/landing-page
U00624,SU00624_2,2024-05-02 09:00:00,Direct,/product
U00624,SU00624_3,2024-05-03 15:00:00,Google Ads,/product
U00624,SU00624_4,2024-05-05 19:00:00,Organic Search,/checkout
U00624,SU00624_5,2024-05-08 20:00:00,Facebook,/promo
U00625,SU00625_1,2024-05-01 08:00:00,Facebook,/landing-page
U00625,SU00625_2,2024-05-01 19:00:00,Email,/checkout
U00625,SU00625_3,2024-05-04 04:00:00,Email,/checkout
U00625,SU00625_4,2024-05-05 19:00:00,Google Ads,/about
U00625,SU00625_5,2024-05-02 23:00:00,Google Ads,/about
U00626,SU00626_1,2024-05-01 08:00:00,Organic Search,/landing-page
U00626,SU00626_2,2024-05-02 06:00:00,Organic Search,/checkout
U00626,SU00626_3,2024-05-04 00:00:00,Google Ads,/landing-page
U00626,SU00626_4,2024-05-07 08:00:00,Email,/checkout
U00626,SU00626_5,2024-05-03 03:00:00,Email,/product
U00627,SU00627_1,2024-05-01 11:00:00,Google Ads,/about
U00627,SU00627_2,2024-05-03 02:00:00,Google Ads,/landing-page
U00627,SU00627_3,2024-05-01 12:00:00,Direct,/landing-page
U00628,SU00628_1,2024-05-01 11:00:00,Facebook,/landing-page
U00628,SU00628_2,2024-05-01 18:00:00,Facebook,/about
U00628,SU00628_3,2024-05-02 09:00:00,Direct,/promo
U00628,SU00628_4,2024-05-06 11:00:00,Direct,/landing-page
U00628,SU00628_5,2024-05-06 01:00:00,Google Ads,/product
U00629,SU00629_1,2024-05-01 11:00:00,Facebook,/about
U00629,SU00629_2,2024-05-02 07:00:00,Google Ads,/checkout
U00629,SU00629_3,2024-05-04 04:00:00,Organic Search,/about
U00630,SU00630_1,2024-05-01 09:00:00,Organic Search,/about
U00630,SU00630_2,2024-05-01 20:00:00,Google Ads,/checkout
U00630,SU00630_3,2024-05-03 01:00:00,Direct,/about
U00630,SU00630_4,2024-05-01 20:00:00,Email,/about
U00630,SU00630_5,2024-05-09 08:00:00,Organic Search,/landing-page
U00631,SU00631_1,2024-05-01 11:00:00,Organic Search,/checkout
U00631,SU00631_2,2024-05-02 11:00:00,Email,/product
U00631,SU00631_3,2024-05-03 10:00:00,Facebook,/product
U00631,SU00631_4,2024-05-03 18:00:00,Facebook,/landing-page
U00632,SU00632_1,2024-05-01 10:00:00,Direct,/checkout
U00632,SU00632_2,2024-05-03 06:00:00,Email,/promo
U00632,SU00632_3,2024-05-04 15:00:00,Direct,/checkout
U00632,SU00632_4,2024-05-04 15:00:00,Google Ads,/landing-page
U00632,SU00632_5,2024-05-09 06:00:00,Email,/landing-page
U00633,SU00633_1,2024-05-01 10:00:00,Google Ads,/product
U00633,SU00633_2,2024-05-03 11:00:00,Facebook,/landing-page
U00633,SU00633_3,2024-05-01 19:00:00,Google Ads,/landing-page
U00633,SU00633_4,2024-05-07 09:00:00,Facebook,/promo
U00633,SU00633_5,2024-05-07 21:00:00,Email,/promo
U00634,SU00634_1,2024-05-01 11:00:00,Facebook,/promo
U00634,SU00634_2,2024-05-02 00:00:00,Email,/about
U00634,SU00634_3,2024-05-04 05:00:00,Google Ads,/checkout
U00635,SU00635_1,2024-05-01 10:00:00,Facebook,/checkout
U00635,SU00635_2,2024-05-02 19:00:00,Organic Search,/product
U00636,SU00636_1,2024-05-01 11:00:00,Direct,/promo
U00636,SU00636_2,2024-05-02 08:00:00,Google Ads,/about
U00636,SU00636_3,2024-05-03 19:00:00,Google Ads,/checkout
U00636,SU00636_4,2024-05-02 03:00:00,Direct,/promo
U00636,SU00636_5,2024-05-02 12:00:00,Facebook,/product
U00637,SU00637_1,2024-05-01 12:00:00,Organic Search,/landing-page
U00637,SU00637_2,2024-05-01 22:00:00,Google Ads,/checkout
U00637,SU00637_3,2024-05-04 12:00:00,Direct,/checkout
U00638,SU00638_1,2024-05-01 12:00:00,Google Ads,/landing-page
U00638,SU00638_2,2024-05-02 11:00:00,Organic Search,/product
U00639,SU00639_1,2024-05-01 12:00:00,Google Ads,/product
U00639,SU00639_2,2024-05-02 18:00:00,Direct,/checkout
U00639,SU00639_3,2024-05-05 04:00:00,Organic Search,/landing-page
U00640,SU00640_1,2024-05-01 11:00:00,Organic Search,/landing-page
U00640,SU00640_2,2024-05-01 17:00:00,Facebook,/checkout
U00641,SU00641_1,2024-05-01 08:00:00,Google Ads,/product
U00641,SU00641_2,2024-05-02 22:00:00,Google Ads,/checkout
U00641,SU00641_3,2024-05-03 22:00:00,Facebook,/about
U00641,SU00641_4,2024-05-07 00:00:00,Facebook,/about
U00642,SU00642_1,2024-05-01 11:00:00,Facebook,/landing-page
U00642,SU00642_2,2024-05-02 02:00:00,Google Ads,/checkout
U00642,SU00642_3,2024-05-01 12:00:00,Facebook,/checkout
U00642,SU00642_4,2024-05-06 00:00:00,Google Ads,/product
U00643,SU00643_1,2024-05-01 11:00:00,Email,/promo
U00643,SU00643_2,2024-05-01 13:00:00,Organic Search,/checkout
U00644,SU00644_1,2024-05-01 13:00:00,Google Ads,/landing-page
U00644,SU00644_2,2024-05-01 17:00:00,Direct,/product
U00644,SU00644_3,2024-05-04 04:00:00,Email,/about
U00645,SU00645_1,2024-05-01 12:00:00,Organic Search,/checkout
U00645,SU00645_2,2024-05-02 19:00:00,Google Ads,/promo
U00645,SU00645_3,2024-05-03 19:00:00,Organic Search,/landing-page
U00645,SU00645_4,2024-05-03 05:00:00,Direct,/product
U00646,SU00646_1,2024-05-01 10:00:00,Email,/about
U00646,SU00646_2,2024-05-03 07:00:00,Google Ads,/landing-page
U00646,SU00646_3,2024-05-04 02:00:00,Organic Search,/promo
U00646,SU00646_4,2024-05-06 07:00:00,Organic Search,/landing-page
U00647,SU00647_1,2024-05-01 11:00:00,Facebook,/landing-page
U00647,SU00647_2,2024-05-02 00:00:00,Facebook,/product
U00647,SU00647_3,2024-05-05 01:00:00,Direct,/landing-page
U00647,SU00647_4,2024-05-06 19:00:00,Google Ads,/checkout
U00647,SU00647_5,2024-05-05 04:00:00,Direct,/promo
U00648,SU00648_1,2024-05-01 10:00:00,Organic Search,/checkout
U00648,SU00648_2,2024-05-02 17:00:00,Google Ads,/landing-page
U00648,SU00648_3,2024-05-04 13:00:00,Organic Search,/checkout
U00648,SU00648_4,2024-05-05 07:00:00,Direct,/checkout
U00649,SU00649_1,2024-05-01 10:00:00,Email,/landing-page
U00649,SU00649_2,2024-05-02 05:00:00,Google Ads,/product
U00649,SU00649_3,2024-05-04 09:00:00,Organic Search,/checkout
U00649,SU00649_4,2024-05-04 15:00:00,Direct,/promo
U00649,SU00649_5,2024-05-05 11:00:00,Organic Search,/checkout
U00650,SU00650_1,2024-05-01 12:00:00,Facebook,/landing-page
U00650,SU00650_2,2024-05-02 14:00:00,Facebook,/landing-page
U00650,SU00650_3,2024-05-03 10:00:00,Direct,/product
U00650,SU00650_4,2024-05-04 18:00:00,Direct,/landing-page
U00651,SU00651_1,2024-05-01 11:00:00,Organic Search,/promo
U00651,SU00651_2,2024-05-02 18:00:00,Email,/product
U00652,SU00652_1,2024-05-01 08:00:00,Email,/checkout
U00652,SU00652_2,2024-05-02 15:00:00,Google Ads,/checkout
U00652,SU00652_3,2024-05-05 05:00:00,Google Ads,/promo
U00653,SU00653_1,2024-05-01 10:00:00,Direct,/product
U00653,SU00653_2,2024-05-02 09:00:00,Google Ads,/checkout
U00654,SU00654_1,2024-05-01 11:00:00,Facebook,/landing-page
U00654,SU00654_2,2024-05-03 06:00:00,Organic Search,/product
U00654,SU00654_3,2024-05-01 15:00:00,Direct,/promo
U00655,SU00655_1,2024-05-01 09:00:00,Email,/promo
U00655,SU00655_2,2024-05-01 14:00:00,Email,/checkout
U00655,SU00655_3,2024-05-01 13:00:00,Direct,/product
U00655,SU00655_4,2024-05-04 02:00:00,Email,/about
U00656,SU00656_1,2024-05-01 11:00:00,Facebook,/landing-page
U00656,SU00656_2,2024-05-01 16:00:00,Direct,/checkout
U00657,SU00657_1,2024-05-01 10:00:00,Direct,/landing-page
U00657,SU00657_2,2024-05-03 04:00:00,Direct,/checkout
U00657,SU00657_3,2024-05-03 22:00:00,Organic Search,/product
U00657,SU00657_4,2024-05-06 03:00:00,Email,/promo
U00657,SU00657_5,2024-05-04 04:00:00,Email,/about
U00658,SU00658_1,2024-05-01 12:00:00,Google Ads,/promo
U00658,SU00658_2,2024-05-02 22:00:00,Organic Search,/about
U00658,SU00658_3,2024-05-04 17:00:00,Facebook,/about
U00658,SU00658_4,2024-05-03 08:00:00,Direct,/product
U00658,SU00658_5,2024-05-05 23:00:00,Direct,/promo
U00659,SU00659_1,2024-05-01 10:00:00,Direct,/about
U00659,SU00659_2,2024-05-03 03:00:00,Email,/about
U00660,SU00660_1,2024-05-01 11:00:00,Google Ads,/about
U00660,SU00660_2,2024-05-01 13:00:00,Google Ads,/product
U00660,SU00660_3,2024-05-04 07:00:00,Facebook,/promo
U00660,SU00660_4,2024-05-02 16:00:00,Direct,/product
U00660,SU00660_5,2024-05-09 04:00:00,Google Ads,/promo
U00661,SU00661_1,2024-05-01 10:00:00,Google Ads,/landing-page
U00661,SU00661_2,2024-05-03 12:00:00,Facebook,/about
U00661,SU00661_3,2024-05-04 23:00:00,Facebook,/promo
U00661,SU00661_4,2024-05-05 08:00:00,Email,/checkout
U00662,SU00662_1,2024-05-01 10:00:00,Facebook,/about
U00662,SU00662_2,2024-05-02 08:00:00,Email,/checkout
U00663,SU00663_1,2024-05-01 11:00:00,Organic Search,/landing-page
U00663,SU00663_2,2024-05-03 00:00:00,Organic Search,/promo
U00664,SU00664_1,2024-05-01 09:00:00,Facebook,/checkout
U00664,SU00664_2,2024-05-02 04:00:00,Google Ads,/promo
U00664,SU00664_3,2024-05-02 23:00:00,Google Ads,/promo
U00665,SU00665_1,2024-05-01 09:00:00,Email,/promo
U00665,SU00665_2,2024-05-01 19:00:00,Email,/checkout
U00665,SU00665_3,2024-05-04 04:00:00,Google Ads,/checkout
U00666,SU00666_1,2024-05-01 08:00:00,Organic Search,/product
U00666,SU00666_2,2024-05-02 06:00:00,Facebook,/checkout
U00666,SU00666_3,2024-05-02 05:00:00,Organic Search,/landing-page
U00667,SU00667_1,2024-05-01 09:00:00,Email,/promo
U00667,SU00667_2,2024-05-03 08:00:00,Organic Search,/landing-page
U00667,SU00667_3,2024-05-05 10:00:00,Google Ads,/promo
U00667,SU00667_4,2024-05-02 20:00:00,Organic Search,/about
U00667,SU00667_5,2024-05-08 05:00:00,Organic Search,/landing-page
U00668,SU00668_1,2024-05-01 08:00:00,Google Ads,/product
U00668,SU00668_2,2024-05-01 20:00:00,Email,/product
U00668,SU00668_3,2024-05-02 21:00:00,Email,/about
U00668,SU00668_4,2024-05-02 23:00:00,Organic Search,/product
U00669,SU00669_1,2024-05-01 08:00:00,Facebook,/checkout
U00669,SU00669_2,2024-05-03 01:00:00,Email,/landing-page
U00669,SU00669_3,2024-05-03 16:00:00,Direct,/about
U00670,SU00670_1,2024-05-01 11:00:00,Organic Search,/product
U00670,SU00670_2,2024-05-02 08:00:00,Facebook,/about
U00670,SU00670_3,2024-05-04 18:00:00,Direct,/about
U00670,SU00670_4,2024-05-03 19:00:00,Email,/landing-page
U00670,SU00670_5,2024-05-04 17:00:00,Facebook,/promo
U00671,SU00671_1,2024-05-01 09:00:00,Organic Search,/about
U00671,SU00671_2,2024-05-03 08:00:00,Facebook,/about
U00671,SU00671_3,2024-05-04 18:00:00,Email,/landing-page
U00671,SU00671_4,2024-05-03 20:00:00,Direct,/product
U00671,SU00671_5,2024-05-05 21:00:00,Direct,/promo
U00672,SU00672_1,2024-05-01 11:00:00,Google Ads,/promo
U00672,SU00672_2,2024-05-02 18:00:00,Organic Search,/landing-page
U00672,SU00672_3,2024-05-03 04:00:00,Facebook,/product
U00672,SU00672_4,2024-05-06 01:00:00,Direct,/product
U00672,SU00672_5,2024-05-08 05:00:00,Direct,/checkout
U00673,SU00673_1,2024-05-01 11:00:00,Organic Search,/checkout
U00673,SU00673_2,2024-05-01 14:00:00,Direct,/product
U00674,SU00674_1,2024-05-01 12:00:00,Email,/promo
U00674,SU00674_2,2024-05-02 11:00:00,Email,/checkout
U00674,SU00674_3,2024-05-05 09:00:00,Google Ads,/landing-page
U00674,SU00674_4,2024-05-01 16:00:00,Direct,/about
U00674,SU00674_5,2024-05-06 18:00:00,Email,/promo
U00675,SU00675_1,2024-05-01 08:00:00,Facebook,/about
U00675,SU00675_2,2024-05-01 19:00:00,Google Ads,/landing-page
U00675,SU00675_3,2024-05-01 21:00:00,Google Ads,/landing-page
U00676,SU00676_1,2024-05-01 11:00:00,Email,/checkout
U00676,SU00676_2,2024-05-02 06:00:00,Facebook,/checkout
U00676,SU00676_3,2024-05-05 08:00:00,Organic Search,/promo
U00677,SU00677_1,2024-05-01 12:00:00,Google Ads,/product
